Codi Municipi Edats Homes Dones Total
430017 Aiguamúrcia 23 2 0 2
430017 Aiguamúrcia 24 6 3 9
430017 Aiguamúrcia 25 2 5 7
430017 Aiguamúrcia 26 2 6 8
430017 Aiguamúrcia 27 3 7 10
430017 Aiguamúrcia 28 3 7 10
430017 Aiguamúrcia 29 3 2 5
430017 Aiguamúrcia 30 4 4 8
430017 Aiguamúrcia 31 7 2 9
430017 Aiguamúrcia 32 5 9 14
430017 Aiguamúrcia 33 4 6 10
430017 Aiguamúrcia 34 10 5 15
430017 Aiguamúrcia 35 8 4 12
430017 Aiguamúrcia 36 7 5 12
430017 Aiguamúrcia 37 8 5 13
430017 Aiguamúrcia 38 11 6 17
430017 Aiguamúrcia 39 4 8 12
430017 Aiguamúrcia 40 9 7 16
430017 Aiguamúrcia 41 6 11 17
430017 Aiguamúrcia 42 8 0 8
430017 Aiguamúrcia 43 9 2 11
430017 Aiguamúrcia 44 5 10 15
430017 Aiguamúrcia 45 8 4 12
430017 Aiguamúrcia 46 4 2 6
430017 Aiguamúrcia 47 7 6 13
430017 Aiguamúrcia 48 13 7 20
430017 Aiguamúrcia 49 8 9 17
430017 Aiguamúrcia 50 9 3 12
430017 Aiguamúrcia 51 5 4 9
430017 Aiguamúrcia 52 6 7 13
430017 Aiguamúrcia 53 7 7 14
430017 Aiguamúrcia 54 7 5 12
430017 Aiguamúrcia 55 4 2 6
430017 Aiguamúrcia 56 4 9 13
430017 Aiguamúrcia 57 8 7 15
430017 Aiguamúrcia 58 9 6 15
430017 Aiguamúrcia 59 10 5 15
430017 Aiguamúrcia 60 3 13 16
430017 Aiguamúrcia 61 4 5 9
430017 Aiguamúrcia 62 7 9 16
430017 Aiguamúrcia 63 13 4 17
430017 Aiguamúrcia 64 6 5 11
430017 Aiguamúrcia 65 5 3 8
430017 Aiguamúrcia 66 4 4 8
430017 Aiguamúrcia 67 7 5 12
430017 Aiguamúrcia 68 6 2 8
430017 Aiguamúrcia 69 11 11 22
430017 Aiguamúrcia 70 7 2 9
430017 Aiguamúrcia 71 5 4 9
430017 Aiguamúrcia 72 7 5 12
430017 Aiguamúrcia 73 6 9 15
430017 Aiguamúrcia 74 3 1 4
430017 Aiguamúrcia 75 4 3 7
430017 Aiguamúrcia 76 7 8 15
430017 Aiguamúrcia 77 2 2 4
430017 Aiguamúrcia 78 2 1 3
430017 Aiguamúrcia 79 3 1 4
430017 Aiguamúrcia 80 3 3 6
430017 Aiguamúrcia 81 1 2 3
430017 Aiguamúrcia 82 3 3 6
430017 Aiguamúrcia 83 2 5 7
430017 Aiguamúrcia 84 4 3 7
430017 Aiguamúrcia 85 2 1 3
430017 Aiguamúrcia 86 3 2 5
430017 Aiguamúrcia 87 1 2 3
430017 Aiguamúrcia 88 1 2 3
430017 Aiguamúrcia 89 2 4 6
430017 Aiguamúrcia 90 1 0 1
430017 Aiguamúrcia 91 0 2 2
430017 Aiguamúrcia 92 0 2 2
430017 Aiguamúrcia 93 0 2 2
430017 Aiguamúrcia 94 1 1 2
430017 Aiguamúrcia 95 1 1 2
430017 Aiguamúrcia 96 0 0 0
430017 Aiguamúrcia 97 0 0 0
430017 Aiguamúrcia 98 0 0 0
430017 Aiguamúrcia 99 0 0 0
430017 Aiguamúrcia 100 0 0 0
170025 Aiguaviva 0 4 2 6
170025 Aiguaviva 1 6 2 8
170025 Aiguaviva 2 7 5 12
170025 Aiguaviva 3 4 6 10
170025 Aiguaviva 4 3 1 4
170025 Aiguaviva 5 3 5 8
170025 Aiguaviva 6 6 9 15
170025 Aiguaviva 7 5 6 11
170025 Aiguaviva 8 8 4 12
170025 Aiguaviva 9 13 8 21
170025 Aiguaviva 10 9 6 15
170025 Aiguaviva 11 4 3 7
170025 Aiguaviva 12 3 10 13
170025 Aiguaviva 13 3 4 7
170025 Aiguaviva 14 4 8 12
170025 Aiguaviva 15 9 8 17
170025 Aiguaviva 16 5 4 9
170025 Aiguaviva 17 5 3 8
170025 Aiguaviva 18 2 7 9
170025 Aiguaviva 19 1 3 4
170025 Aiguaviva 20 3 1 4
170025 Aiguaviva 21 6 7 13
170025 Aiguaviva 22 3 1 4
170025 Aiguaviva 23 1 4 5
170025 Aiguaviva 24 4 3 7
170025 Aiguaviva 25 5 3 8
170025 Aiguaviva 26 2 4 6
170025 Aiguaviva 27 2 6 8
170025 Aiguaviva 28 7 3 10
170025 Aiguaviva 29 4 2 6
170025 Aiguaviva 30 2 0 2
170025 Aiguaviva 31 4 6 10
170025 Aiguaviva 32 5 2 7
170025 Aiguaviva 33 1 3 4
170025 Aiguaviva 34 5 7 12
170025 Aiguaviva 35 3 2 5
170025 Aiguaviva 36 4 9 13
170025 Aiguaviva 37 10 7 17
170025 Aiguaviva 38 8 3 11
170025 Aiguaviva 39 6 7 13
170025 Aiguaviva 40 6 5 11
170025 Aiguaviva 41 4 10 14
170025 Aiguaviva 42 9 7 16
170025 Aiguaviva 43 8 8 16
170025 Aiguaviva 44 10 9 19
170025 Aiguaviva 45 4 6 10
170025 Aiguaviva 46 4 9 13
170025 Aiguaviva 47 9 6 15
170025 Aiguaviva 48 7 9 16
170025 Aiguaviva 49 10 8 18
170025 Aiguaviva 50 12 6 18
170025 Aiguaviva 51 8 5 13
170025 Aiguaviva 52 3 9 12
170025 Aiguaviva 53 4 5 9
170025 Aiguaviva 54 4 6 10
170025 Aiguaviva 55 2 3 5
170025 Aiguaviva 56 7 3 10
170025 Aiguaviva 57 9 4 13
170025 Aiguaviva 58 5 0 5
170025 Aiguaviva 59 1 2 3
170025 Aiguaviva 60 5 7 12
170025 Aiguaviva 61 5 4 9
170025 Aiguaviva 62 1 3 4
170025 Aiguaviva 63 5 2 7
170025 Aiguaviva 64 1 1 2
170025 Aiguaviva 65 2 4 6
170025 Aiguaviva 66 7 6 13
170025 Aiguaviva 67 7 3 10
170025 Aiguaviva 68 3 5 8
170025 Aiguaviva 69 4 6 10
170025 Aiguaviva 70 2 6 8
170025 Aiguaviva 71 10 5 15
170025 Aiguaviva 72 3 2 5
170025 Aiguaviva 73 1 0 1
170025 Aiguaviva 74 3 0 3
170025 Aiguaviva 75 4 2 6
170025 Aiguaviva 76 1 3 4
170025 Aiguaviva 77 0 4 4
170025 Aiguaviva 78 3 0 3
170025 Aiguaviva 79 1 2 3
170025 Aiguaviva 80 0 3 3
170025 Aiguaviva 81 2 2 4
170025 Aiguaviva 82 2 1 3
170025 Aiguaviva 83 1 0 1
170025 Aiguaviva 84 1 4 5
170025 Aiguaviva 85 1 0 1
170025 Aiguaviva 86 1 0 1
170025 Aiguaviva 87 0 1 1
170025 Aiguaviva 88 2 0 2
170025 Aiguaviva 89 0 0 0
170025 Aiguaviva 90 0 1 1
170025 Aiguaviva 91 1 1 2
170025 Aiguaviva 92 0 0 0
170025 Aiguaviva 93 1 1 2
170025 Aiguaviva 94 0 1 1
170025 Aiguaviva 95 0 0 0
170025 Aiguaviva 96 0 0 0
170025 Aiguaviva 97 0 0 0
170025 Aiguaviva 98 0 0 0
170025 Aiguaviva 99 0 0 0
170025 Aiguaviva 100 0 0 0
250387 Aitona 0 11 8 19
250387 Aitona 1 18 11 29
250387 Aitona 2 14 11 25
250387 Aitona 3 17 14 31
250387 Aitona 4 15 21 36
250387 Aitona 5 14 20 34
250387 Aitona 6 17 11 28
250387 Aitona 7 12 11 23
250387 Aitona 8 12 16 28
250387 Aitona 9 15 7 22
250387 Aitona 10 16 13 29
250387 Aitona 11 7 13 20
250387 Aitona 12 15 9 24
250387 Aitona 13 11 12 23
250387 Aitona 14 11 8 19
250387 Aitona 15 14 8 22
250387 Aitona 16 12 11 23
250387 Aitona 17 12 11 23
250387 Aitona 18 8 12 20
250387 Aitona 19 12 14 26
250387 Aitona 20 13 7 20
250387 Aitona 21 9 17 26
250387 Aitona 22 16 9 25
250387 Aitona 23 14 12 26
250387 Aitona 24 13 8 21
250387 Aitona 25 14 8 22
250387 Aitona 26 7 17 24
250387 Aitona 27 8 17 25
250387 Aitona 28 9 12 21
250387 Aitona 29 10 22 32
250387 Aitona 30 15 20 35
250387 Aitona 31 14 14 28
250387 Aitona 32 23 8 31
250387 Aitona 33 24 15 39
250387 Aitona 34 17 11 28
250387 Aitona 35 30 22 52
250387 Aitona 36 23 19 42
250387 Aitona 37 24 18 42
250387 Aitona 38 27 15 42
250387 Aitona 39 36 16 52
250387 Aitona 40 22 21 43
250387 Aitona 41 21 14 35
250387 Aitona 42 27 20 47
250387 Aitona 43 18 19 37
250387 Aitona 44 19 10 29
250387 Aitona 45 23 28 51
250387 Aitona 46 25 11 36
250387 Aitona 47 28 16 44
250387 Aitona 48 21 13 34
250387 Aitona 49 17 13 30
250387 Aitona 50 17 15 32
250387 Aitona 51 17 17 34
250387 Aitona 52 13 10 23
250387 Aitona 53 18 11 29
250387 Aitona 54 13 19 32
250387 Aitona 55 13 18 31
250387 Aitona 56 20 16 36
250387 Aitona 57 19 17 36
250387 Aitona 58 19 12 31
250387 Aitona 59 19 11 30
250387 Aitona 60 15 8 23
250387 Aitona 61 11 11 22
250387 Aitona 62 13 15 28
250387 Aitona 63 13 10 23
250387 Aitona 64 11 18 29
250387 Aitona 65 13 13 26
250387 Aitona 66 9 11 20
250387 Aitona 67 13 6 19
250387 Aitona 68 10 7 17
250387 Aitona 69 11 12 23
250387 Aitona 70 11 18 29
250387 Aitona 71 13 10 23
250387 Aitona 72 15 15 30
250387 Aitona 73 13 10 23
250387 Aitona 74 12 11 23
250387 Aitona 75 17 15 32
250387 Aitona 76 11 19 30
250387 Aitona 77 6 3 9
250387 Aitona 78 7 11 18
250387 Aitona 79 8 15 23
250387 Aitona 80 11 13 24
250387 Aitona 81 13 5 18
250387 Aitona 82 5 18 23
250387 Aitona 83 8 8 16
250387 Aitona 84 4 9 13
250387 Aitona 85 11 13 24
250387 Aitona 86 12 19 31
250387 Aitona 87 7 14 21
250387 Aitona 88 6 11 17
250387 Aitona 89 4 6 10
250387 Aitona 90 5 10 15
250387 Aitona 91 2 6 8
250387 Aitona 92 0 4 4
250387 Aitona 93 1 2 3
250387 Aitona 94 1 4 5
250387 Aitona 95 1 3 4
250387 Aitona 96 0 1 1
250387 Aitona 97 0 1 1
250387 Aitona 98 0 1 1
250387 Aitona 99 0 0 0
250387 Aitona 100 0 2 2
250045 Alamús,-els 0 4 3 7
250045 Alamús,-els 1 8 6 14
250045 Alamús,-els 2 5 2 7
250045 Alamús,-els 3 4 6 10
250045 Alamús,-els 4 4 4 8
250045 Alamús,-els 5 3 5 8
250045 Alamús,-els 6 4 3 7
250045 Alamús,-els 7 2 4 6
250045 Alamús,-els 8 5 3 8
250045 Alamús,-els 9 6 3 9
250045 Alamús,-els 10 4 3 7
250045 Alamús,-els 11 3 3 6
250045 Alamús,-els 12 0 6 6
250045 Alamús,-els 13 1 3 4
250045 Alamús,-els 14 5 2 7
250045 Alamús,-els 15 2 4 6
250045 Alamús,-els 16 3 2 5
250045 Alamús,-els 17 4 6 10
250045 Alamús,-els 18 1 4 5
250045 Alamús,-els 19 2 3 5
250045 Alamús,-els 20 5 3 8
250045 Alamús,-els 21 4 5 9
250045 Alamús,-els 22 3 4 7
250045 Alamús,-els 23 2 1 3
250045 Alamús,-els 24 4 2 6
250045 Alamús,-els 25 6 1 7
250045 Alamús,-els 26 7 3 10
250045 Alamús,-els 27 4 5 9
250045 Alamús,-els 28 7 3 10
250045 Alamús,-els 29 6 6 12
250045 Alamús,-els 30 9 8 17
250045 Alamús,-els 31 5 2 7
250045 Alamús,-els 32 2 10 12
250045 Alamús,-els 33 7 5 12
250045 Alamús,-els 34 6 3 9
250045 Alamús,-els 35 10 4 14
250045 Alamús,-els 36 7 4 11
250045 Alamús,-els 37 11 8 19
250045 Alamús,-els 38 6 7 13
250045 Alamús,-els 39 8 6 14
250045 Alamús,-els 40 5 3 8
250045 Alamús,-els 41 5 7 12
250045 Alamús,-els 42 3 8 11
250045 Alamús,-els 43 7 5 12
250045 Alamús,-els 44 3 3 6
250045 Alamús,-els 45 5 1 6
250045 Alamús,-els 46 7 5 12
250045 Alamús,-els 47 5 3 8
250045 Alamús,-els 48 9 4 13
250045 Alamús,-els 49 8 6 14
250045 Alamús,-els 50 5 5 10
250045 Alamús,-els 51 8 5 13
250045 Alamús,-els 52 6 6 12
250045 Alamús,-els 53 5 5 10
250045 Alamús,-els 54 4 7 11
250045 Alamús,-els 55 7 3 10
250045 Alamús,-els 56 6 3 9
250045 Alamús,-els 57 6 7 13
250045 Alamús,-els 58 9 2 11
250045 Alamús,-els 59 6 7 13
250045 Alamús,-els 60 2 6 8
250045 Alamús,-els 61 7 6 13
250045 Alamús,-els 62 2 4 6
250045 Alamús,-els 63 1 4 5
250045 Alamús,-els 64 5 2 7
250045 Alamús,-els 65 8 0 8
250045 Alamús,-els 66 4 5 9
250045 Alamús,-els 67 6 4 10
250045 Alamús,-els 68 1 3 4
250045 Alamús,-els 69 6 7 13
250045 Alamús,-els 70 10 3 13
250045 Alamús,-els 71 4 1 5
250045 Alamús,-els 72 0 5 5
250045 Alamús,-els 73 5 2 7
250045 Alamús,-els 74 5 4 9
250045 Alamús,-els 75 3 3 6
250045 Alamús,-els 76 2 5 7
250045 Alamús,-els 77 2 1 3
250045 Alamús,-els 78 3 3 6
250045 Alamús,-els 79 4 4 8
250045 Alamús,-els 80 8 7 15
250045 Alamús,-els 81 1 3 4
250045 Alamús,-els 82 2 2 4
250045 Alamús,-els 83 3 4 7
250045 Alamús,-els 84 2 0 2
250045 Alamús,-els 85 3 1 4
250045 Alamús,-els 86 0 3 3
250045 Alamús,-els 87 3 2 5
250045 Alamús,-els 88 1 1 2
250045 Alamús,-els 89 0 1 1
250045 Alamús,-els 90 0 4 4
250045 Alamús,-els 91 0 2 2
250045 Alamús,-els 92 0 1 1
250045 Alamús,-els 93 0 1 1
250045 Alamús,-els 94 0 1 1
250045 Alamús,-els 95 0 0 0
250045 Alamús,-els 96 0 0 0
250045 Alamús,-els 97 0 0 0
250045 Alamús,-els 98 0 0 0
250045 Alamús,-els 99 0 0 0
250045 Alamús,-els 100 0 1 1
250058 Alàs-i-Cerc 0 0 1 1
250058 Alàs-i-Cerc 1 0 2 2
250058 Alàs-i-Cerc 2 2 2 4
250058 Alàs-i-Cerc 3 2 1 3
250058 Alàs-i-Cerc 4 3 1 4
250058 Alàs-i-Cerc 5 2 4 6
250058 Alàs-i-Cerc 6 2 1 3
250058 Alàs-i-Cerc 7 2 0 2
250058 Alàs-i-Cerc 8 2 4 6
250058 Alàs-i-Cerc 9 1 1 2
250058 Alàs-i-Cerc 10 2 2 4
250058 Alàs-i-Cerc 11 3 0 3
250058 Alàs-i-Cerc 12 0 1 1
250058 Alàs-i-Cerc 13 1 3 4
250058 Alàs-i-Cerc 14 1 2 3
250058 Alàs-i-Cerc 15 0 1 1
250058 Alàs-i-Cerc 16 1 3 4
250058 Alàs-i-Cerc 17 1 3 4
250058 Alàs-i-Cerc 18 1 3 4
250058 Alàs-i-Cerc 19 4 1 5
250058 Alàs-i-Cerc 20 1 2 3
250058 Alàs-i-Cerc 21 0 1 1
250058 Alàs-i-Cerc 22 2 1 3
250058 Alàs-i-Cerc 23 1 0 1
250058 Alàs-i-Cerc 24 3 1 4
250058 Alàs-i-Cerc 25 3 0 3
250058 Alàs-i-Cerc 26 1 1 2
250058 Alàs-i-Cerc 27 3 2 5
250058 Alàs-i-Cerc 28 2 2 4
250058 Alàs-i-Cerc 29 1 1 2
250058 Alàs-i-Cerc 30 3 5 8
250058 Alàs-i-Cerc 31 0 0 0
250058 Alàs-i-Cerc 32 0 0 0
250058 Alàs-i-Cerc 33 2 1 3
250058 Alàs-i-Cerc 34 5 1 6
250058 Alàs-i-Cerc 35 1 0 1
250058 Alàs-i-Cerc 36 0 0 0
250058 Alàs-i-Cerc 37 2 0 2
250058 Alàs-i-Cerc 38 3 1 4
250058 Alàs-i-Cerc 39 3 5 8
250058 Alàs-i-Cerc 40 3 1 4
250058 Alàs-i-Cerc 41 2 3 5
250058 Alàs-i-Cerc 42 5 3 8
250058 Alàs-i-Cerc 43 0 3 3
250058 Alàs-i-Cerc 44 3 3 6
250058 Alàs-i-Cerc 45 3 0 3
250058 Alàs-i-Cerc 46 6 2 8
250058 Alàs-i-Cerc 47 0 4 4
250058 Alàs-i-Cerc 48 4 4 8
250058 Alàs-i-Cerc 49 3 2 5
250058 Alàs-i-Cerc 50 4 5 9
250058 Alàs-i-Cerc 51 2 4 6
250058 Alàs-i-Cerc 52 3 2 5
250058 Alàs-i-Cerc 53 3 1 4
250058 Alàs-i-Cerc 54 1 3 4
250058 Alàs-i-Cerc 55 0 1 1
250058 Alàs-i-Cerc 56 3 0 3
250058 Alàs-i-Cerc 57 6 1 7
250058 Alàs-i-Cerc 58 2 2 4
250058 Alàs-i-Cerc 59 2 2 4
250058 Alàs-i-Cerc 60 1 3 4
250058 Alàs-i-Cerc 61 4 2 6
250058 Alàs-i-Cerc 62 2 2 4
250058 Alàs-i-Cerc 63 1 6 7
250058 Alàs-i-Cerc 64 2 3 5
250058 Alàs-i-Cerc 65 2 3 5
250058 Alàs-i-Cerc 66 4 0 4
250058 Alàs-i-Cerc 67 4 4 8
250058 Alàs-i-Cerc 68 1 1 2
250058 Alàs-i-Cerc 69 0 2 2
250058 Alàs-i-Cerc 70 5 3 8
250058 Alàs-i-Cerc 71 2 6 8
250058 Alàs-i-Cerc 72 3 2 5
250058 Alàs-i-Cerc 73 1 1 2
250058 Alàs-i-Cerc 74 2 4 6
250058 Alàs-i-Cerc 75 0 0 0
250058 Alàs-i-Cerc 76 2 2 4
250058 Alàs-i-Cerc 77 2 1 3
250058 Alàs-i-Cerc 78 3 1 4
250058 Alàs-i-Cerc 79 1 1 2
250058 Alàs-i-Cerc 80 3 2 5
250058 Alàs-i-Cerc 81 2 1 3
250058 Alàs-i-Cerc 82 1 1 2
250058 Alàs-i-Cerc 83 0 2 2
250058 Alàs-i-Cerc 84 3 2 5
250058 Alàs-i-Cerc 85 1 3 4
250058 Alàs-i-Cerc 86 0 1 1
250058 Alàs-i-Cerc 87 0 0 0
250058 Alàs-i-Cerc 88 0 2 2
250058 Alàs-i-Cerc 89 2 0 2
250058 Alàs-i-Cerc 90 0 1 1
250058 Alàs-i-Cerc 91 0 1 1
250058 Alàs-i-Cerc 92 2 3 5
250058 Alàs-i-Cerc 93 0 1 1
250058 Alàs-i-Cerc 94 1 0 1
250058 Alàs-i-Cerc 95 0 0 0
250058 Alàs-i-Cerc 96 0 0 0
250058 Alàs-i-Cerc 97 0 0 0
250058 Alàs-i-Cerc 98 0 0 0
250058 Alàs-i-Cerc 99 0 0 0
250058 Alàs-i-Cerc 100 0 0 0
250061 Albagés,-l' 0 4 0 4
250061 Albagés,-l' 1 0 2 2
250061 Albagés,-l' 2 1 1 2
250061 Albagés,-l' 3 2 2 4
250061 Albagés,-l' 4 2 2 4
250061 Albagés,-l' 5 1 1 2
250061 Albagés,-l' 6 0 1 1
250061 Albagés,-l' 7 3 2 5
250061 Albagés,-l' 8 0 0 0
250061 Albagés,-l' 9 1 0 1
250061 Albagés,-l' 10 0 0 0
250061 Albagés,-l' 11 0 2 2
250061 Albagés,-l' 12 3 2 5
250061 Albagés,-l' 13 3 2 5
250061 Albagés,-l' 14 0 0 0
250061 Albagés,-l' 15 2 1 3
250061 Albagés,-l' 16 1 2 3
250061 Albagés,-l' 17 3 1 4
250061 Albagés,-l' 18 4 0 4
250061 Albagés,-l' 19 3 2 5
250061 Albagés,-l' 20 5 3 8
250061 Albagés,-l' 21 0 2 2
250061 Albagés,-l' 22 2 6 8
250061 Albagés,-l' 23 1 2 3
250061 Albagés,-l' 24 0 0 0
250061 Albagés,-l' 25 2 1 3
250061 Albagés,-l' 26 3 2 5
250061 Albagés,-l' 27 1 0 1
250061 Albagés,-l' 28 2 3 5
250061 Albagés,-l' 29 1 1 2
250061 Albagés,-l' 30 3 1 4
250061 Albagés,-l' 31 4 1 5
250061 Albagés,-l' 32 1 1 2
250061 Albagés,-l' 33 2 1 3
250061 Albagés,-l' 34 2 1 3
250061 Albagés,-l' 35 1 2 3
250061 Albagés,-l' 36 4 0 4
250061 Albagés,-l' 37 2 4 6
250061 Albagés,-l' 38 0 2 2
250061 Albagés,-l' 39 5 1 6
250061 Albagés,-l' 40 5 6 11
250061 Albagés,-l' 41 3 2 5
250061 Albagés,-l' 42 3 3 6
250061 Albagés,-l' 43 2 2 4
250061 Albagés,-l' 44 3 3 6
250061 Albagés,-l' 45 5 2 7
250061 Albagés,-l' 46 4 2 6
250061 Albagés,-l' 47 1 5 6
250061 Albagés,-l' 48 3 4 7
250061 Albagés,-l' 49 6 2 8
250061 Albagés,-l' 50 5 2 7
250061 Albagés,-l' 51 4 1 5
250061 Albagés,-l' 52 2 2 4
250061 Albagés,-l' 53 1 2 3
250061 Albagés,-l' 54 5 3 8
250061 Albagés,-l' 55 3 2 5
250061 Albagés,-l' 56 2 3 5
250061 Albagés,-l' 57 4 4 8
250061 Albagés,-l' 58 2 3 5
250061 Albagés,-l' 59 5 1 6
250061 Albagés,-l' 60 0 4 4
250061 Albagés,-l' 61 4 2 6
250061 Albagés,-l' 62 2 2 4
250061 Albagés,-l' 63 2 2 4
250061 Albagés,-l' 64 0 2 2
250061 Albagés,-l' 65 3 3 6
250061 Albagés,-l' 66 3 3 6
250061 Albagés,-l' 67 3 1 4
250061 Albagés,-l' 68 3 4 7
250061 Albagés,-l' 69 4 5 9
250061 Albagés,-l' 70 1 0 1
250061 Albagés,-l' 71 6 1 7
250061 Albagés,-l' 72 2 2 4
250061 Albagés,-l' 73 3 3 6
250061 Albagés,-l' 74 1 2 3
250061 Albagés,-l' 75 1 3 4
250061 Albagés,-l' 76 6 2 8
250061 Albagés,-l' 77 0 0 0
250061 Albagés,-l' 78 2 1 3
250061 Albagés,-l' 79 3 1 4
250061 Albagés,-l' 80 1 5 6
250061 Albagés,-l' 81 0 2 2
250061 Albagés,-l' 82 4 1 5
250061 Albagés,-l' 83 2 1 3
250061 Albagés,-l' 84 3 3 6
250061 Albagés,-l' 85 0 2 2
250061 Albagés,-l' 86 1 3 4
250061 Albagés,-l' 87 2 1 3
250061 Albagés,-l' 88 1 2 3
250061 Albagés,-l' 89 0 3 3
250061 Albagés,-l' 90 1 1 2
250061 Albagés,-l' 91 0 1 1
250061 Albagés,-l' 92 1 1 2
250061 Albagés,-l' 93 0 0 0
250061 Albagés,-l' 94 2 0 2
250061 Albagés,-l' 95 0 1 1
250061 Albagés,-l' 96 0 1 1
250061 Albagés,-l' 97 0 0 0
250061 Albagés,-l' 98 1 0 1
250061 Albagés,-l' 99 0 0 0
250061 Albagés,-l' 100 1 0 1
170031 Albanyà 0 0 1 1
170031 Albanyà 1 0 0 0
170031 Albanyà 2 0 3 3
170031 Albanyà 3 1 0 1
170031 Albanyà 4 1 1 2
170031 Albanyà 5 3 1 4
170031 Albanyà 6 0 1 1
170031 Albanyà 7 1 2 3
170031 Albanyà 8 3 1 4
170031 Albanyà 9 2 0 2
170031 Albanyà 10 0 2 2
170031 Albanyà 11 0 1 1
170031 Albanyà 12 0 1 1
170031 Albanyà 13 1 1 2
170031 Albanyà 14 1 0 1
170031 Albanyà 15 2 1 3
170031 Albanyà 16 0 1 1
170031 Albanyà 17 1 0 1
170031 Albanyà 18 1 0 1
170031 Albanyà 19 0 1 1
170031 Albanyà 20 1 0 1
170031 Albanyà 21 1 0 1
170031 Albanyà 22 1 0 1
170031 Albanyà 23 1 1 2
170031 Albanyà 24 1 0 1
170031 Albanyà 25 0 1 1
170031 Albanyà 26 0 1 1
170031 Albanyà 27 0 0 0
170031 Albanyà 28 0 0 0
170031 Albanyà 29 0 0 0
170031 Albanyà 30 1 0 1
170031 Albanyà 31 2 0 2
170031 Albanyà 32 0 0 0
170031 Albanyà 33 0 2 2
170031 Albanyà 34 0 1 1
170031 Albanyà 35 0 3 3
170031 Albanyà 36 0 0 0
170031 Albanyà 37 1 0 1
170031 Albanyà 38 1 1 2
170031 Albanyà 39 4 2 6
170031 Albanyà 40 1 3 4
170031 Albanyà 41 3 1 4
170031 Albanyà 42 0 1 1
170031 Albanyà 43 0 1 1
170031 Albanyà 44 2 0 2
170031 Albanyà 45 1 2 3
170031 Albanyà 46 3 2 5
170031 Albanyà 47 2 1 3
170031 Albanyà 48 1 0 1
170031 Albanyà 49 3 0 3
170031 Albanyà 50 2 0 2
170031 Albanyà 51 0 1 1
170031 Albanyà 52 1 1 2
170031 Albanyà 53 1 2 3
170031 Albanyà 54 0 1 1
170031 Albanyà 55 1 1 2
170031 Albanyà 56 1 0 1
170031 Albanyà 57 0 1 1
170031 Albanyà 58 1 0 1
170031 Albanyà 59 1 1 2
170031 Albanyà 60 1 1 2
170031 Albanyà 61 2 2 4
170031 Albanyà 62 1 1 2
170031 Albanyà 63 3 2 5
170031 Albanyà 64 1 0 1
170031 Albanyà 65 1 1 2
170031 Albanyà 66 3 1 4
170031 Albanyà 67 2 1 3
170031 Albanyà 68 2 0 2
170031 Albanyà 69 1 1 2
170031 Albanyà 70 1 1 2
170031 Albanyà 71 0 0 0
170031 Albanyà 72 0 0 0
170031 Albanyà 73 1 0 1
170031 Albanyà 74 0 0 0
170031 Albanyà 75 0 0 0
170031 Albanyà 76 0 0 0
170031 Albanyà 77 0 0 0
170031 Albanyà 78 0 0 0
170031 Albanyà 79 0 0 0
170031 Albanyà 80 1 1 2
170031 Albanyà 81 0 1 1
170031 Albanyà 82 0 0 0
170031 Albanyà 83 0 2 2
170031 Albanyà 84 0 0 0
170031 Albanyà 85 0 1 1
170031 Albanyà 86 0 0 0
170031 Albanyà 87 0 0 0
170031 Albanyà 88 0 0 0
170031 Albanyà 89 0 0 0
170031 Albanyà 90 0 0 0
170031 Albanyà 91 0 0 0
170031 Albanyà 92 0 0 0
170031 Albanyà 93 0 1 1
170031 Albanyà 94 0 0 0
170031 Albanyà 95 0 0 0
170031 Albanyà 96 0 0 0
170031 Albanyà 97 0 0 0
170031 Albanyà 98 0 0 0
170031 Albanyà 99 0 0 0
170031 Albanyà 100 0 0 0
250077 Albatàrrec 0 9 14 23
250077 Albatàrrec 1 20 15 35
250077 Albatàrrec 2 11 12 23
250077 Albatàrrec 3 13 8 21
250077 Albatàrrec 4 12 10 22
250077 Albatàrrec 5 13 12 25
250077 Albatàrrec 6 9 16 25
250077 Albatàrrec 7 17 13 30
250077 Albatàrrec 8 13 11 24
250077 Albatàrrec 9 16 14 30
250077 Albatàrrec 10 8 12 20
250077 Albatàrrec 11 7 12 19
250077 Albatàrrec 12 14 7 21
250077 Albatàrrec 13 10 7 17
250077 Albatàrrec 14 10 10 20
250077 Albatàrrec 15 12 7 19
250077 Albatàrrec 16 15 14 29
250077 Albatàrrec 17 8 9 17
250077 Albatàrrec 18 8 5 13
250077 Albatàrrec 19 13 12 25
250077 Albatàrrec 20 11 16 27
250077 Albatàrrec 21 14 20 34
250077 Albatàrrec 22 11 11 22
250077 Albatàrrec 23 22 15 37
250077 Albatàrrec 24 9 21 30
250077 Albatàrrec 25 18 24 42
250077 Albatàrrec 26 16 13 29
250077 Albatàrrec 27 24 9 33
250077 Albatàrrec 28 14 15 29
250077 Albatàrrec 29 13 13 26
250077 Albatàrrec 30 18 18 36
250077 Albatàrrec 31 19 21 40
250077 Albatàrrec 32 22 9 31
250077 Albatàrrec 33 21 16 37
250077 Albatàrrec 34 18 15 33
250077 Albatàrrec 35 22 15 37
250077 Albatàrrec 36 28 31 59
250077 Albatàrrec 37 23 17 40
250077 Albatàrrec 38 29 22 51
250077 Albatàrrec 39 31 23 54
250077 Albatàrrec 40 23 21 44
250077 Albatàrrec 41 26 23 49
250077 Albatàrrec 42 22 17 39
